file,loc,log,log_file,block,block_file,block_feature,function_file,function_loc,ddg_feature,cdg_feature,cdg_z3_feature,class_index,class_size,,1,446,0.6353276353,0.6353276353
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_filter_xz.cpp,634,"archive_set_error(&self->archive->archive, ARCHIVE_ERRNO_MISC,
		    ""Lzip: Member size error"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1441.cpp,"{
		archive_set_error(&self->archive->archive, ARCHIVE_ERRNO_MISC,
		    ""Lzip: Member size error"");
		return (ARCHIVE_FAILED);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1441.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1441.cpp,40,"[""member"", ""macro"", ""string""]","[""member"", ""int"", ""=="", ""int"", ""archive_le64dec_ret"", ""!="", ""&&""]","And(Not(archive_le64dec_ret_e_l == int_e_r),
    int_e_l == member_e_r)",299,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_filter_xz.cpp,683,"archive_set_error(&self->archive->archive,
			    ARCHIVE_ERRNO_MISC,
			    ""truncated input"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1442.cpp,"{
			archive_set_error(&self->archive->archive,
			    ARCHIVE_ERRNO_MISC,
			    ""truncated input"");
			return (ARCHIVE_FATAL);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1442.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 5, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1442.cpp,28,"[""member"", ""macro"", ""string""]","[""member"", ""null"", ""=="", ""ssize_t"", ""null"", ""<"", ""&&""]","And(null_g_r < ssize_t_g_l, member_e_l == null_e_r)",300,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,572,"archive_set_error(&a->archive, ENOMEM,
			    ""Couldn't allocate memory"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1449.cpp,"{
			archive_set_error(&a->archive, ENOMEM,
			    ""Couldn't allocate memory"");
			a->archive.state = ARCHIVE_STATE_FATAL;
			return (ARCHIVE_FATAL);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1449.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1449.cpp,18,"[""member"", ""macro"", ""string""]","[""VirtualAlloc_ret"", ""null"", ""==""]",VirtualAlloc_ret_e_l == null_e_r,301,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,624,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Reading file truncated"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1451.cpp,"{
			archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
			    ""Reading file truncated"");
			a->archive.state = ARCHIVE_STATE_FATAL;
			return (ARCHIVE_FATAL);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1451.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 2, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1451.cpp,70,"[""member"", ""macro"", ""string""]","[""GetLastError_ret"", ""macro"", ""==""]",GetLastError_ret_e_l == macro_e_r,302,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,635,"archive_set_error(&a->archive, errno, ""Read error"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1452.cpp,"{
			if (lasterr == ERROR_NO_DATA)
				errno = EAGAIN;
			else if (lasterr == ERROR_ACCESS_DENIED)
				errno = EBADF;
			else
				la_dosmaperr(lasterr);
			archive_set_error(&a->archive, errno, ""Read error"");
			a->archive.state = ARCHIVE_STATE_FATAL;
			return (ARCHIVE_FATAL);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1452.cpp,"[2, 0, 0, 0, 0, 0, 1, 0, 0, 0, 4, 0, 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 11, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 1, 0, 2, 0, 0, 5, 1, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1452.cpp,81,"[""member"", ""macro"", ""string""]","[""GetLastError_ret"", ""macro"", ""!=""]",Not(GetLastError_ret_e_l == macro_e_r),303,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,696,"archive_set_error(&a->archive, errno,
		    ""GetOverlappedResult failed"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1453.cpp,"{
		la_dosmaperr(GetLastError());
		archive_set_error(&a->archive, errno,
		    ""GetOverlappedResult failed"");
		a->archive.state = ARCHIVE_STATE_FATAL;
		r = ARCHIVE_FATAL;
		goto abort_read_data;
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1453.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1453.cpp,41,"[""member"", ""unkown"", ""string""]","[""GetOverlappedResult_ret"", ""!""]",Not(Not(GetOverlappedResult_ret_e_l == null_e_r)),304,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,706,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
		    ""Reading file truncated"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1454.cpp,"{
		archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
		    ""Reading file truncated"");
		a->archive.state = ARCHIVE_STATE_FATAL;
		r = ARCHIVE_FATAL;
		goto abort_read_data;
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1454.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 13, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 0, 6, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 3, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1454.cpp,51,"[""member"", ""macro"", ""string""]","[""DWORD"", ""null"", ""=="", ""member"", ""DWORD"", ""!="", ""||""]","Or(Not(DWORD_e_l == member_e_r), DWORD_e_l == null_e_r)",305,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,1355,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
                        ""GetVolumePathName failed: %d"", (int)GetLastError());",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1467.cpp,"{
		free(path);
		t->current_filesystem->remote = -1;
		t->current_filesystem->bytesPerSector = 0;
		archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
                        ""GetVolumePathName failed: %d"", (int)GetLastError());
		return (ARCHIVE_FAILED);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1467.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 13, 0, 10, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1467.cpp,13,"[""member"", ""macro"", ""string"", ""GetLastError_ret""]","[""GetVolumePathNameW_ret"", ""!""]",Not(Not(GetVolumePathNameW_ret_e_l == null_e_r)),306,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,1376,"archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
                        ""GetDiskFreeSpace failed: %d"", (int)GetLastError());",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1468.cpp,"{
		t->current_filesystem->bytesPerSector = 0;
		archive_set_error(&a->archive, ARCHIVE_ERRNO_MISC,
                        ""GetDiskFreeSpace failed: %d"", (int)GetLastError());
		return (ARCHIVE_FAILED);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1468.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 9, 0, 7, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 0, 2, 0, 4, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1468.cpp,34,"[""member"", ""macro"", ""string"", ""GetLastError_ret""]","[""GetDiskFreeSpaceW_ret"", ""!""]",Not(Not(GetDiskFreeSpaceW_ret_e_l == null_e_r)),307,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,2074,"archive_set_error(&a->archive, EINVAL,
		    ""Can't get a wide character version of the path"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1471.cpp,"{
		archive_set_error(&a->archive, EINVAL,
		    ""Can't get a wide character version of the path"");
		return (ARCHIVE_FAILED);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1471.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1471.cpp,18,"[""member"", ""macro"", ""string""]","[""archive_entry_sourcepath_w_ret"", ""null"", ""==""]",archive_entry_sourcepath_w_ret_e_l == null_e_r,308,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_disk_windows.cpp,2285,"archive_set_error(&a->archive, errno,
			    ""DeviceIoControl Failed: %lu"", GetLastError());",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1480.cpp,"{
			la_dosmaperr(GetLastError());
			archive_set_error(&a->archive, errno,
			    ""DeviceIoControl Failed: %lu"", GetLastError());
			exit_sts = ARCHIVE_FAILED;
			goto exit_setup_sparse;
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1480.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 11, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 8, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 3, 0, 5, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1480.cpp,73,"[""member"", ""unkown"", ""string"", ""GetLastError_ret""]","[""DeviceIoControl_ret"", ""null"", ""!="", ""!""]",Not(Not(DeviceIoControl_ret_e_l == null_e_r)),309,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_open_file.cpp,116,"archive_set_error(a, errno, ""Error reading file"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1482.cpp,"{
		archive_set_error(a, errno, ""Error reading file"");
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1482.cpp,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 3, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1482.cpp,9,"[""struct archive *"", ""unkown"", ""string""]","[""fread_ret"", ""member"", ""<"", ""ferror_ret"", ""&&""]","And(Not(ferror_ret_e_l == null_e_r),
    member_g_r < fread_ret_g_l)",310,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_data_into_fd.cpp,59,"archive_set_error(a, errno, ""Seek error"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1495.cpp,"{
			archive_set_error(a, errno, ""Seek error"");
			return (ARCHIVE_FATAL);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1495.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1495.cpp,12,"[""struct archive *"", ""unkown"", ""string""]","[""lseek_ret"", ""int64_t"", ""!=""]",Not(int64_t_e_l == lseek_ret_e_r),311,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_ar.cpp,167,"archive_set_error(&a->archive, EINVAL,
		    ""Invalid filename"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1499.cpp,"{
		archive_set_error(&a->archive, EINVAL,
		    ""Invalid filename"");
		return (ARCHIVE_WARN);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1499.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1499.cpp,23,"[""member"", ""macro"", ""string""]","[""archive_entry_pathname_ret"", ""null"", ""=="", ""archive_entry_pathname_ret"", ""char"", ""=="", ""||""]","Or(archive_entry_pathname_ret_e_l == char_e_r,
   archive_entry_pathname_ret_e_l == null_e_r)",312,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_ar.cpp,214,"archive_set_error(&a->archive, EINVAL,
		    ""Invalid filename"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1500.cpp,"{
		/* Reject filenames with trailing ""/"" */
		archive_set_error(&a->archive, EINVAL,
		    ""Invalid filename"");
		return (ARCHIVE_WARN);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1500.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1500.cpp,70,"[""member"", ""macro"", ""string""]","[""ar_basename_ret"", ""null"", ""==""]",ar_basename_ret_e_l == null_e_r,313,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_ar.cpp,330,"archive_set_error(&a->archive, EINVAL,
		    ""Regular file required for non-pseudo member"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1510.cpp,"{
		archive_set_error(&a->archive, EINVAL,
		    ""Regular file required for non-pseudo member"");
		return (ARCHIVE_WARN);
	}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1510.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1510.cpp,186,"[""member"", ""macro"", ""string""]","[""ar_basename_ret"", ""null"", ""!="", ""archive_entry_filetype_ret"", ""macro"", ""!="", ""&&""]","And(Not(archive_entry_filetype_ret_e_l == macro_e_r),
    Not(ar_basename_ret_e_l == null_e_r))",314,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_write_set_format_warc.cpp,247,"archive_set_error(
				&a->archive,
				ARCHIVE_ERRNO_FILE_FORMAT,
				""cannot archive file"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1518.cpp,"{
			/* don't bother */
			archive_set_error(
				&a->archive,
				ARCHIVE_ERRNO_FILE_FORMAT,
				""cannot archive file"");
			return (ARCHIVE_WARN);
		}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1518.cpp,"[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 4, 0, 5, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 3, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1518.cpp,68,"[""member"", ""macro"", ""string""]","[""_popul_ehdr_ret"", ""null"", ""<""]",null_g_r < _popul_ehdr_ret_g_l,315,1,,,,,
second/download/CMake/CMake/CMake/Utilities/cmlibarchive/libarchive/archive_read_support_filter_lz4.cpp,472,"archive_set_error(&self->archive->archive, ARCHIVE_ERRNO_MISC,
	    ""malformed lz4 data"");",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_log_1542.cpp,"{
	struct private_data *state = (struct private_data *)self->data;
	const char *read_buf;
	ssize_t bytes_remaining;
	ssize_t descriptor_bytes;
	unsigned char flag, bd;
	unsigned int chsum, chsum_verifier;

	/* Make sure we have 2 bytes for flags. */
	read_buf = __archive_read_filter_ahead(self->upstream, 2,
	    &bytes_remaining);
	if (read_buf == NULL) {
		archive_set_error(&self->archive->archive,
		    ARCHIVE_ERRNO_MISC,
		    ""truncated lz4 input"");
		return (ARCHIVE_FATAL);
	}

	/*
	   Parse flags.
	 */
	flag = (unsigned char)read_buf[0];
	/* Verify version number. */
	if ((flag & 0xc0) != 1<<6)
		goto malformed_error;
	/* A reserved bit must be zero. */
	if (flag & 0x02)
		goto malformed_error;
	state->flags.block_independence = (flag & 0x20) != 0;
	state->flags.block_checksum = (flag & 0x10)?4:0;
	state->flags.stream_size = (flag & 0x08) != 0;
	state->flags.stream_checksum = (flag & 0x04) != 0;
	state->flags.preset_dictionary = (flag & 0x01) != 0;

	/* BD */
	bd = (unsigned char)read_buf[1];
	/* Reserved bits must be zero. */
	if (bd & 0x8f)
		goto malformed_error;
	/* Get a maximum block size. */
	switch (read_buf[1] >> 4) {
	case 4: /* 64 KB */
		state->flags.block_maximum_size = 64 * 1024;
		break;
	case 5: /* 256 KB */
		state->flags.block_maximum_size = 256 * 1024;
		break;
	case 6: /* 1 MB */
		state->flags.block_maximum_size = 1024 * 1024;
		break;
	case 7: /* 4 MB */
		state->flags.block_maximum_size = 4 * 1024 * 1024;
		break;
	default:
		goto malformed_error;
	}

	/* Read the whole descriptor in a stream block. */
	descriptor_bytes = 3;
	if (state->flags.stream_size)
		descriptor_bytes += 8;
	if (state->flags.preset_dictionary)
		descriptor_bytes += 4;
	if (bytes_remaining < descriptor_bytes) {
		read_buf = __archive_read_filter_ahead(self->upstream,
		    descriptor_bytes, &bytes_remaining);
		if (read_buf == NULL) {
			archive_set_error(&self->archive->archive,
			    ARCHIVE_ERRNO_MISC,
			    ""truncated lz4 input"");
			return (ARCHIVE_FATAL);
		}
	}
	/* Check if a descriptor is corrupted */
	chsum = __archive_xxhash.XXH32(read_buf, (int)descriptor_bytes -1, 0);
	chsum = (chsum >> 8) & 0xff;
	chsum_verifier = read_buf[descriptor_bytes-1] & 0xff;
	if (chsum != chsum_verifier)
		goto malformed_error;

	__archive_read_filter_consume(self->upstream, descriptor_bytes);

	/* Make sure we have an enough buffer for uncompressed data. */
	if (lz4_allocate_out_block(self) != ARCHIVE_OK)
		return (ARCHIVE_FATAL);
	if (state->flags.stream_checksum)
		state->xxh32_state = __archive_xxhash.XXH32_init(0);

	state->decoded_size = 0;
	/* Success */
	return (ARCHIVE_OK);
malformed_error:
	archive_set_error(&self->archive->archive, ARCHIVE_ERRNO_MISC,
	    ""malformed lz4 data"");
	return (ARCHIVE_FATAL);
}",second/download/CMake/CMake-gumtree/Kitware_CMake_repos_block_1542.cpp,"[11, 0, 0, 0, 4, 0, 5, 1, 4, 1, 13, 1, 5, 0, 1, 173, 0, 0, 6, 8, 0, 0, 1, 48, 0, 0, 0, 0, 2, 0, 9, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 127, 1, 76, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 8, 0, 4, 0, 13, 12, 1, 0, 9, 0, 0, 25, 0, 22, 0, 0, 0, 0, 0, 0]",second/download/CMake/CMake/CMake-joern/Kitware_CMake_repos_function_1542.cpp,94,"[""member"", ""macro"", ""string""]","[""bool"", ""bool"", ""bool"", ""!="", ""member"", ""bool"", ""int"", ""!="", ""bool"", ""&&"", ""&&"", ""&&"", ""&&""]","And(And(And(And(Not(bool_e_l == null_e_r),
                Not(bool_e_l == int_e_r)),
            Not(member_e_l == null_e_r)),
        Not(bool_e_l == bool_e_r)),
    Not(bool_e_l == null_e_r))",316,1,,,,,
